id,content,label,year,month,day,year_month,year_season,weight
538193964479045633,afghan woman kills 25 #taliban militants after son shot dead url #bravo url v,rumor,2014,11,28,2014-11,2014-04,1.0
760120409429643266,pray for parents and school leadership to have wisdom to refuse these after school satan clubs! url,rumor,2016,8,1,2016-08,2016-03,1.0
489794369487380480,breaking: malaysian airlines passenger 'shot down' near russian border in ukraine url url,rumor,2014,7,17,2014-07,2014-03,1.0
594687353937100801,"the kissing islands, greenland. url",rumor,2015,5,3,2015-05,2015-02,1.0
525305690257379328,a touching tribute to a fallen soldier url url,truth,2014,10,23,2014-10,2014-04,1.0
604625816992002049,"the kissing islands, greenland. url",rumor,2015,5,30,2015-05,2015-02,1.0
522443333831262208,ok what mt : photo of passenger at dulles waiting for flight -- wearing hazmat suit url url,rumor,2014,10,15,2014-10,2014-04,1.0
681824512120324096,"when she heard about south korean ""comfort women,"" photographed some survivors url url",truth,2015,12,29,2015-12,2015-04,1.0
692747901815119872,"cdc: 31 cases of zika virus in 11 us states; all patients had traveled, 19 were to puerto rico - url",truth,2016,1,28,2016-01,2016-01,1.0
693866093123915776,"officials: boko haram burns kids alive in nigeria, kill 86 people: url",truth,2016,1,31,2016-01,2016-01,1.0
691719802499432448,and jake makes that one more for team kal-el... let us know which side you're on with '#empirebvs'. url,truth,2016,1,25,2016-01,2016-01,1.0
550131732805328896,"transgender teen leaves heartbreaking suicide note on tumblr begging us to ""fix society"" url #leelahalcorn",rumor,2014,12,31,2014-12,2014-04,1.0
673615263040798726,72 dhs employees on terrorist watch list url,rumor,2015,12,6,2015-12,2015-04,1.0
652982112870662144,surprising number of vegetarians secretly eat meat url url,rumor,2015,10,10,2015-10,2015-04,1.0
692566765822435328,whether on the sideline or at a retirement community in nc ... just gotta dab on 'em. (via piedmont crossing/fb) url,truth,2016,1,28,2016-01,2016-01,1.0
521444489697583104,photos proved that terrorists used chemical weapons against the kurds #kobanî #airdrop2kobane #kurdistan #isis url,rumor,2014,10,12,2014-10,2014-04,1.0
516390549012480001,"rt hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: url",rumor,2014,9,29,2014-09,2014-03,1.0
510921017972514817,uk aid worker david haines beheaded by #isis remember this great & giving man this way not as isis wants url,truth,2014,9,13,2014-09,2014-03,1.0
693718533239365633,1 billion young people will start work in the next decade—only 40% in jobs that now exist url url,truth,2016,1,31,2016-01,2016-01,1.0
516729950091493376,"on cnn alton nolen's mother (the oklahoma man who beheaded a coworker) said ""there are two sides to every story!"" he cut a woman's head off!",truth,2014,9,29,2014-09,2014-03,1.0
767710042816602112,powell: don't 'pin' this on me: ex-secretary of state rejects clinton claim he 'told her to use' email server url,truth,2016,8,22,2016-08,2016-03,1.0
693785810311778304,america’s biggest toy company is changing the most famous body in the world url url,truth,2016,1,31,2016-01,2016-01,1.0
357300409292959744,lets start by boycotting koch industiers they paid for george zimmerman legal fees #justicefortrayvon #jurorb37 url,rumor,2013,7,17,2013-07,2013-03,1.0
764505291853627392,"rip kenny baker, the actor behind legendary star wars droid r2-d2: url url",truth,2016,8,13,2016-08,2016-03,1.0
693858804279201794,"poor women in india are fighting for the right to have a job. ""when you start working, your heart opens up."" url",truth,2016,1,31,2016-01,2016-01,1.0
778299287293816832,will ny ag investigate clinton campaign credit card fraud re elderly donors? url url,rumor,2016,9,20,2016-09,2016-03,1.0
525291306000846848,this cartoon is the perfect tribute to nathan cirillo #ottawashooting url url,truth,2014,10,23,2014-10,2014-04,1.0
693487871806689280,"doctor of ""concussion"" fame willing to ""bet my medical license"" that o.j. simpson has cte: url url",truth,2016,1,30,2016-01,2016-01,1.0
725174535897620481,more than 700000 boycott target over transgender url #lgbtq #tcot #bathroombill #pjnet url,rumor,2016,4,27,2016-04,2016-02,1.0
524932935137628160,the gunman in ottawa has been shot and killed. i'm at a loss for words this morning. that isn't my canada.,truth,2014,10,22,2014-10,2014-04,1.0
516978780171436032,"okla beheading victim colleen hufford, rest in peace #beheading #jihad #jahkeemyisrael url url",truth,2014,9,30,2014-09,2014-03,1.0
528312406498635777,"fanged deer pops up in afghanistan, 60 years after its last appearance url url",truth,2014,10,31,2014-10,2014-04,1.0
693476774462820352,merkel says refugees must return home once war is over url,truth,2016,1,30,2016-01,2016-01,1.0
693013768738115584,uk heterosexual couple who want to enter civil partnership rather than marry lose challenge at london's high court url,truth,2016,1,29,2016-01,2016-01,1.0
516394449065496577,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson url",rumor,2014,9,29,2014-09,2014-03,1.0
364589696573124609,fukushima: highly radioactive water seeping into the ocean url,rumor,2013,8,6,2013-08,2013-03,1.0
531526274003771392,2 iraqi officials and state tv say airstrike wounds islamic state group leader al-baghdadi - url,rumor,2014,11,9,2014-11,2014-04,1.0
387309869080281088,it says a lot about your worldview that you hear obama is donating a muslim museum and it makes sense to you: url,rumor,2013,10,7,2013-10,2013-04,1.0
504771233557147648,maybe tupac is alive and we're dead.,rumor,2014,8,27,2014-08,2014-03,1.0
436146437530075136,not good for fancy #swiss #brand : philly steak & cheese linked to massive #beef #recall url #food,truth,2014,2,19,2014-02,2014-01,1.0
628319096606732290,whole foods' $6 asparagus water is just water with three stalks of asparagus in it url url,truth,2015,8,3,2015-08,2015-03,1.0
767807335691653120,"these louisiana politicians are demanding flood aid, but voted against sandy relief url url",truth,2016,8,22,2016-08,2016-03,1.0
552805488631758849,"at least 12 killed in today's attack on satirical magazine #charliehebdo in paris, official says. url",truth,2015,1,7,2015-01,2015-01,1.0
656880145769197568,10 'back to the future' predictions that came true url url,rumor,2015,10,21,2015-10,2015-04,1.0
693185853867294721,"meet quasimodo, the dog with the short spine url url",truth,2016,1,29,2016-01,2016-01,1.0
644329878876237824,alert: tsunami advisory issued for southern california from 3-7 a.m. local time. stay away from ocean and shoreline. #cawx #tsunami,truth,2015,9,17,2015-09,2015-03,1.0
692796451987034113,renting vs. owning a home: a side-by-side comparison url url,truth,2016,1,28,2016-01,2016-01,1.0
655080266784968705,poll: pulls even with in new hampshire after debate url url,rumor,2015,10,16,2015-10,2015-04,1.0
711994705333112832,keith richards 'once pulled a knife on donald trump' says rolling stones' ex-event promoter url url,rumor,2016,3,21,2016-03,2016-01,1.0
672553813249826816,"#onceuponatime's : dark hook is like a ""pissed-off boyfriend"" url url",truth,2015,12,3,2015-12,2015-04,1.0
656811196218286080,10 'back to the future' predictions that came true url url,rumor,2015,10,21,2015-10,2015-04,1.0
518620083342835712,mass grave found in mexico town where over 40 students went missing - url,rumor,2014,10,5,2014-10,2014-04,1.0
549599086073368576,argentina's president adopted a jewish boy to save him from life as a werewolf url url,rumor,2014,12,29,2014-12,2014-04,1.0
727982226290442240,surprise! => stock drops since #transgender bathroom policy url url,rumor,2016,5,4,2016-05,2016-02,1.0
544514564407427072,"police seem relaxed, suggesting all hostages are out and gunman no longer a threat url #sydneysiege",truth,2014,12,15,2014-12,2014-04,1.0
692491478619262976,"#sweden's interior minister says the country intends to expel up to 80,000 migrants whose applications for asylum have been rejected",truth,2016,1,27,2016-01,2016-01,1.0
523581212175392768,"hello everyone. ""puppy-sized spider surprises scientist in rainforest"" url url",truth,2014,10,18,2014-10,2014-04,1.0
524929106987991040,"breaking: soldier shot at war memorial in ottawa, hill on lockdown, shooter at large url #ottnews",truth,2014,10,22,2014-10,2014-04,1.0
356268980211687424,obama files federal charges against george zimmerman following acquittal in shooting murder of trayvon martin | url,rumor,2013,7,14,2013-07,2013-03,1.0
539813330983354368,they found him shot dead and burned in his car after the #ferguson chaos. what happened to deandre joshua: url,rumor,2014,12,2,2014-12,2014-04,1.0
527138218505175040,"pope francis again appears to suggest progress, but just makes false claims, as his religious belief requires of him url",truth,2014,10,28,2014-10,2014-04,1.0
552457656666185728,this dog was abandoned at a scottish railway station with a suitcase full of his belongings url url,truth,2015,1,6,2015-01,2015-01,1.0
525025463648137216,breaking: a source confirms to cp24 that the deceased soldier in ottawa is cpl. nathan cirillo. cirillo was a member of the hamilton argylls,truth,2014,10,22,2014-10,2014-04,1.0
524976526891417600,"the canadian soldier shot at the war memorial in ottawa has died, according to two members of parliament. live blog: url",truth,2014,10,22,2014-10,2014-04,1.0
693080409282846720,. will make his latest push to advance equal pay for women today url url,truth,2016,1,29,2016-01,2016-01,1.0
724603564946010112,twenty-five stories proving target’s pro-trans bathroom policy is dangerous url,rumor,2016,4,25,2016-04,2016-02,1.0
544514570367168512,#sydneysiege: latest video of hostages escaping. url,rumor,2014,12,15,2014-12,2014-04,1.0
692929779696275456,ohio lawmakers want to know why state’s epa didn’t tell public about lead leaking into water supply of sebring. url,truth,2016,1,29,2016-01,2016-01,1.0
693060960001597440,mark zuckerberg is now richer than the koch brothers url url,truth,2016,1,29,2016-01,2016-01,1.0
692707593991643136,breaking news: u.s. detects activity in north korea suggesting plans toward space launch,truth,2016,1,28,2016-01,2016-01,1.0
427944719612915712,ex-marlboro man dies from smoking-related disease url,truth,2014,1,27,2014-01,2014-01,1.0
759460236042305536,"1991, book written saying trump says ""laziness is a trait in all blacks"" url url",rumor,2016,7,30,2016-07,2016-03,1.0
689236842454106113,"""i believe we’ve got to take steps to modernize our unemployment insurance system."" — url url",truth,2016,1,19,2016-01,2016-01,1.0
524977992683237376,shooting investigation going on for more than 3 hours. much of downtown ottawa still in lockdown: url #cbcott #ottnews,truth,2014,10,22,2014-10,2014-04,1.0
767528171520524288,japanese prime minister shinzo abe at #rio2016 closing ceremony is all our super mario dreams. url,truth,2016,8,22,2016-08,2016-03,1.0
559863517151784960,a good relationship: calls you to just say hi wants to see you brings you bk,rumor,2015,1,27,2015-01,2015-01,1.0
628045645010608128,"sylvester stallone was so broke before his script for rocky was accepted that he sold his dog for $25. after he bought it back for $15,000.",rumor,2015,8,3,2015-08,2015-03,1.0
692550140754841603,"tyronn lue, the east all-star coach, has coached 3 games. his west counterpart, gregg popovich? 1,538 games. url",truth,2016,1,28,2016-01,2016-01,1.0
650710483289419776,"local school art project titled ""candlelight"" url",rumor,2015,10,4,2015-10,2015-04,1.0
514062859987595264,florida woman surgically adds third breast in bid to become reality tv star url url,rumor,2014,9,22,2014-09,2014-03,1.0
539052152602107904,breaking: gill rosenberg (31) from tel aviv former idf soldier was captured by isis after going to iraq to join kurds & fight isis - ch 2,rumor,2014,11,30,2014-11,2014-04,1.0
514517213022543872,"2,000,000 views incoming… rt : iphone 6 plus bend test - url",rumor,2014,9,23,2014-09,2014-03,1.0
538861627018579968,i aint know obama daughter was pregnant,rumor,2014,11,30,2014-11,2014-04,1.0
553264892799488000,"three more passport stamps, three more data centers. give a big welcome to tokyo, mexico city and frankfurt. ≡ url",rumor,2015,1,8,2015-01,2015-01,1.0
690676539323740161,"at least two people are dead in a shooting at a school in northern saskatchewan, canadian government official said url",truth,2016,1,22,2016-01,2016-01,1.0
693140340367187969,chiefs te travis kelce will have his own reality tv dating show: url url,truth,2016,1,29,2016-01,2016-01,1.0
651018580989972480,pope francis expected to fire the archbishop who tricked him into meeting kim davis url,truth,2015,10,5,2015-10,2015-04,1.0
536558567206420480,lego letter from the 1970s still offers a powerful message to parents 40 years later url url,truth,2014,11,23,2014-11,2014-04,1.0
534543768653807618,wtf? community agitator obama secretly met w/ ferguson activists & told them to stay on course url url,rumor,2014,11,18,2014-11,2014-04,1.0
527308173112139776,matt taibbi has left first look media. sorry to see him go. a great talent and we wish him well. url,truth,2014,10,29,2014-10,2014-04,1.0
692826642583019521,email: michigan officials gave bottled water to state employees a year before flint residents got it url,truth,2016,1,28,2016-01,2016-01,1.0
690915657106526208,36 best quotes from davos 2016 url url,truth,2016,1,23,2016-01,2016-01,1.0
666633171325353989,"the myth of zouheir, a ""hero muslim security guard"" in paris url (via ) url",rumor,2015,11,17,2015-11,2015-04,1.0
665361505303584774,"first load of 10,000 syrian refugees has arrived in new orleans, being resettled unbeknownst to locals #tcot url",rumor,2015,11,14,2015-11,2015-04,1.0
690580180805509121,justin trudeau: i will raise my sons as feminists url url,truth,2016,1,22,2016-01,2016-01,1.0
764620072228970496,"ibtihaj muhammad wins bronze in fencing, becomes first u.s. olympian to compete in a hijab: url url",truth,2016,8,14,2016-08,2016-03,1.0
532246457609244672,vladimir putin’s motorcade as seen from the air. url url,rumor,2014,11,11,2014-11,2014-04,1.0
640107106943766528,"10,000 refugees expected in austria today, per the red cross. about 20 percent are sick or injured. url",rumor,2015,9,5,2015-09,2015-03,1.0
727179214546456577,target's stock has taken a $2.5 billion hit over its insistence on insulting regular customers url,rumor,2016,5,2,2016-05,2016-02,1.0
620367840902782976,translucent butterfly - beautiful! ' url,rumor,2015,7,12,2015-07,2015-03,1.0
544374511194632192,update: total of 5 people have been able to get out of sydney cafe during hostage situation: url url,truth,2014,12,15,2014-12,2014-04,1.0
661120256732041216,breaking news here oooof #hoodsoff #opkkk #anonops #anonymous #anonfamily #kkk #racism url,rumor,2015,11,2,2015-11,2015-04,1.0
693528374996652032,".: ""what good does it do a man to gain the whole world & to lose his soul?"" url",truth,2016,1,30,2016-01,2016-01,1.0
514495841600811009,iphone 6 owners claim it's bending in their pockets url,rumor,2014,9,23,2014-09,2014-03,1.0
380055172896272384,"a city in louisiana has made ""twerking"" illegal, imposing a punishment of 30 days in jail for a first offense",rumor,2013,9,17,2013-09,2013-03,1.0
532284831783460864,irritated chick-fil-a manager makes a list of teen slang his employees are forbidden to use url url,rumor,2014,11,11,2014-11,2014-04,1.0
626901072209121282,everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast url,rumor,2015,7,30,2015-07,2015-03,1.0
574062768896212992,oregon community helps mother after boy punished for being tardy due to vehicle problems: url url,truth,2015,3,7,2015-03,2015-01,1.0
500327120770301952,how many white celebrities have been caught shoplifting and end up dead in streets? i'll wait. #ferguson,rumor,2014,8,15,2014-08,2014-03,1.0
692833140428017664,"""let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy."" -c. barkley url",truth,2016,1,28,2016-01,2016-01,1.0
614638036593299456,"this is how the white house celebrated what obama called ""a victory for america."" #lovewins url url",truth,2015,6,27,2015-06,2015-02,1.0
687674548712505346,alan rickman's goodbye letter to harry potter is just perfect: url url,truth,2016,1,14,2016-01,2016-01,1.0
532199717594497024,no baes allowed: a chick-fil-a manager bans 22 hip words url url,rumor,2014,11,11,2014-11,2014-04,1.0
614595106906226688,the white house bathed in rainbow #scotusgaymarriage url,truth,2015,6,27,2015-06,2015-02,1.0
692758050378256388,elvis presley made his tv debut 60 years ago today. look back at his history on the tube url url,truth,2016,1,28,2016-01,2016-01,1.0
504243239084236800,"new audio recording reveals shots, pause, more shots at mike brown killing.more shots than 6 fired. url",truth,2014,8,26,2014-08,2014-03,1.0
524959836778536961,update: ottawa police confirm gunman in canada shooting shot and killed. search on for possible additional gunmen. url,truth,2014,10,22,2014-10,2014-04,1.0
551099691702956032,rip elly may clampett: so sad to learn #beverlyhillbillies star donna douglas has passed away. url,truth,2015,1,2,2015-01,2015-01,1.0
524211911668543488,"that old ""banksy arrested"" hoax is back. don't buy into it. url",rumor,2014,10,20,2014-10,2014-04,1.0
751856580874960897,"should say ""labor unions aligned with "" stopped dems from saying no tpp-they don't speak for nurses url",rumor,2016,7,9,2016-07,2016-03,1.0
614607711368519680,photo: white house lit in rainbow colors after high court's gay marriage ruling url url,truth,2015,6,27,2015-06,2015-02,1.0
690252631822864384,2009: bet big on rescuing the american auto industry. today: it's roaring back. url url,truth,2016,1,21,2016-01,2016-01,1.0
500303431928922113,"reminder: forget the robbery, forget the minor looting. nothing justifies militarized police pointing sniper rifles at journalists #ferguson",rumor,2014,8,15,2014-08,2014-03,1.0
693935557009801218,iran's supreme leader awards medals to troops who 'captured' u.s. sailors url url,truth,2016,1,31,2016-01,2016-01,1.0
752875379765968897,"ted cruz is apparently riding with the president on air force one en route to dallas. man, barack obama is a saint.",rumor,2016,7,12,2016-07,2016-03,1.0
504131150429061121,"breaking: fbi uncovers new audio from neighbor on skype, lawyer counts 11 shots #mikebrown url url",truth,2014,8,26,2014-08,2014-03,1.0
532928419051622400,islamic state releases audio it says is of leader abu bakr al-baghdadi days after reports he was killed or injured url,rumor,2014,11,13,2014-11,2014-04,1.0
499683602452717569,confirmed: this is irrelevant. rt : confirmed: #mikebrown had no criminal record. url #ferguson,truth,2014,8,13,2014-08,2014-03,1.0
567765185407234049,"who from krispy kreme thought ""kkk wednesday"" would be a good idea? url url",truth,2015,2,17,2015-02,2015-01,1.0
767459987476054016,it’s a three-peat! team usa routs serbia 96-66 to win its third-straight and 15th basketball gold medal. url,truth,2016,8,21,2016-08,2016-03,1.0
690670464440504320,. in the oval office on a snowy afternoon at the white house. url,truth,2016,1,22,2016-01,2016-01,1.0
538137715293061120,afghan woman 'kills 25 taliban' militants after son shot dead url url,rumor,2014,11,28,2014-11,2014-04,1.0
524317344730869760,"banksy proves he hasn't been arrested, puts up new piece in bristol. take a look here: url url",rumor,2014,10,20,2014-10,2014-04,1.0
519447199164665856,"43 missing students, a mass grave and a suspect: mexico’s police url",rumor,2014,10,7,2014-10,2014-04,1.0
553586897168392192,#breaking : both charlie hebdo suspects killed as police storm building (police sources) url url,truth,2015,1,9,2015-01,2015-01,1.0
427846006600777729,marlboro man dies of smoking-related disease url url,truth,2014,1,27,2014-01,2014-01,1.0
522692223952228353,passenger waiting for flight at washington airport isn't taking any risks url url,rumor,2014,10,16,2014-10,2014-04,1.0
523123779124600833,"boko haram ceasefire includes release of 200+ #bringbackourgirls hostages, nigerian government says url",rumor,2014,10,17,2014-10,2014-04,1.0
553474188259102720,"breaking: shots fired, hostages taken in manhunt for #charliehebdo attackers, police say url url",rumor,2015,1,9,2015-01,2015-01,1.0
689555819059351552,so-called islamic state's propaganda magazine confirms british militant known as jihadi john died in november url,truth,2016,1,19,2016-01,2016-01,1.0
538930446814703616,"abc reportedly gave darren wilson 6-figures for an interview. if true, they essentially paid the bounty for killing a black child. #ferguson",rumor,2014,11,30,2014-11,2014-04,1.0
510922415468449792,awful mt :uk aid worker david haines beheaded by #isis remember this great man this way not as isis wants url,truth,2014,9,13,2014-09,2014-03,1.0
568589712644026368,why did macklemore delete this tweet!? #macklemorejoinedisis url,rumor,2015,2,20,2015-02,2015-01,1.0
614610920782888960,there will be cool photos of the white house w rainbow colors tonight but hard to top this one by chuck kennedy. url,truth,2015,6,27,2015-06,2015-02,1.0
767845555313774593,"minor leaguer hits grand slam, later finds out that he broke his own windshield url url",truth,2016,8,22,2016-08,2016-03,1.0
544324444773433348,"uber says it has hiked prices in sydney to ""encourage more drivers to come online & pick up passengers."" url #sydneysiege",truth,2014,12,15,2014-12,2014-04,1.0
766789709045518336,"donald trump goes to louisiana flooding site, spends a minute handing out play-doh, leaves url #whereshillary",rumor,2016,8,20,2016-08,2016-03,1.0
715264793737879553,donald trump supports abortion ban and 'punishment' for women url,rumor,2016,3,30,2016-03,2016-01,1.0
534337548680978432,"we are running out of chocolate, warns world's largest chocolate manufacturer url url",rumor,2014,11,17,2014-11,2014-04,1.0
614891047886434304,the white house was lit up with rainbow lights to celebrate marriage equality: url url,truth,2015,6,27,2015-06,2015-02,1.0
489802446001434625,latest so far on shot down malaysia airlines plane #mh17 url url,rumor,2014,7,17,2014-07,2014-03,1.0
524144369235140608,graffiti artist banksy arrested in london; identity revealed - national report | national report url,rumor,2014,10,20,2014-10,2014-04,1.0
511330322831507456,life in obama's america: govt officials threaten to prosecute american families for trying to save their loved ones url,rumor,2014,9,15,2014-09,2014-03,1.0
653432177632387072,study finds over a third of vegetarians eat meat...when drunk! url url,rumor,2015,10,12,2015-10,2015-04,1.0
766715993385267201,russian olympic officials concerned after learning team’s clean urine reservoir almost empty url url,truth,2016,8,19,2016-08,2016-03,1.0
553476490315431937,police convoy and helicopters are rushing to scene to detain charlie hebdo massacre suspects url url,truth,2015,1,9,2015-01,2015-01,1.0
519375764165509121,#viral: mexico mass grave discovered after student protesters go missing url url,rumor,2014,10,7,2014-10,2014-04,1.0
741995157969592321,"orlando shooter, muslim, omar mateen was a registered democrat. url",rumor,2016,6,12,2016-06,2016-02,1.0
691027026552229888,"donald trump spokesperson decried lack of ""pure breeds"" running for president url url",truth,2016,1,23,2016-01,2016-01,1.0
501768276523761666,a list of overnight arrests in ferguson shows a much higher number than officials reported url url,rumor,2014,8,19,2014-08,2014-03,1.0
686657138270277634,photos of the day url url,truth,2016,1,11,2016-01,2016-01,1.0
765934198297362432,"judge issues search warrants, seizure of passports for 2 us swimmers, including ryan lochte, around alleged robbery. url",truth,2016,8,17,2016-08,2016-03,1.0
692393375891361794,check out new steps we're taking to expand access to meals for the kids who need it most: url url,truth,2016,1,27,2016-01,2016-01,1.0
510916725953417218,just in: isis video claims to show beheading of british citizen url,truth,2014,9,13,2014-09,2014-03,1.0
407169885345943552,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous,truth,2013,12,1,2013-12,2013-04,1.0
674358835675549696,1.15 million americans have been killed by guns since john lennon's death url,truth,2015,12,8,2015-12,2015-04,1.0
684878165714563072,"as of january 12th, microsoft will no longer support internet explorer 8, 9 or 10. url",truth,2016,1,6,2016-01,2016-01,1.0
693456187036037123,"""let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy."" -c. barkley url",truth,2016,1,30,2016-01,2016-01,1.0
714598318333042688,"top trump strategist resigns, writes revealing open letter: url",rumor,2016,3,28,2016-03,2016-01,1.0
528607634099015680,#animaloftheday: the first afghan fanged deer was seen in more than 60 years! url url,truth,2014,11,1,2014-11,2014-04,1.0
668849913678209024,that superman poster is legit: url url,truth,2015,11,23,2015-11,2015-04,1.0
407164597511393280,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.,truth,2013,12,1,2013-12,2013-04,1.0
525116411887513602,canadian cpl. nathan cirillo killed by gunman while guarding canada's national war memorial: url url,truth,2014,10,23,2014-10,2014-04,1.0
531524882325311488,ap: iraqi officials say u.s. airstrikes have wounded the leader of the islamic state militant group abu bakr al baghdadi,rumor,2014,11,9,2014-11,2014-04,1.0
525060425184858112,"the canadian soldier killed in today's ottawa shooting is cpl. nathan cirillo, a family source told cnn. live blog: url",truth,2014,10,22,2014-10,2014-04,1.0
531183173443801088,"i don't want to live on this planet anymore. rt pepsi is making a doritos-flavored mountain dew: ""dewitos"" url",truth,2014,11,8,2014-11,2014-04,1.0
674187250792558592,donald trump v adolf hitler url,rumor,2015,12,8,2015-12,2015-04,1.0
553586860334010368,#charliehebdo killers shot dead by police,truth,2015,1,9,2015-01,2015-01,1.0
532284428542681088,"no, vladimir putin did not travel in a phallic motorcade formation url url",rumor,2014,11,11,2014-11,2014-04,1.0
724939017410727938,"500,000 boycott target over trans bathroom policy... url",rumor,2016,4,26,2016-04,2016-02,1.0
748543642323783681,"obama cuts military pay third year in a row, while pushing $15 min. wage for burger flippers url url",rumor,2016,6,30,2016-06,2016-02,1.0
693629498177253376,"kate winslet and leonardo dicaprio #sagawards embrace, we repeat kate and leo sag awards embrace. url",truth,2016,1,31,2016-01,2016-01,1.0
683731779342188545,oregon militiamen receive fitting nickname: #yallqaeda url url,truth,2016,1,3,2016-01,2016-01,1.0
693087220459270144,4 miners now rescued from mine in china's shandong after 36 days underground - state media url url,truth,2016,1,29,2016-01,2016-01,1.0
614616994499788800,"there's a rainbow over the white house right now, just the same as when dublin had one the day ireland legalized url",truth,2015,6,27,2015-06,2015-02,1.0
649974380416618496,"vatican official says there is ""a sense of regret"" that pope francis met with kim davis: url url",truth,2015,10,2,2015-10,2015-04,1.0
761999790892806144,“our team boasts the most women who have ever competed for any nation at any olympic games.” — on : url,truth,2016,8,6,2016-08,2016-03,1.0
671181758692507648,desperate ted cruz claims planned parenthood shooter was transgender leftis; based on rumor he read url,rumor,2015,11,30,2015-11,2015-04,1.0
515717938025078784,"let's stop calling her the lady who was beheaded, etc. that dehumanizes her. she was colleen hufford. people loved her. she had a life.",truth,2014,9,27,2014-09,2014-03,1.0
691564354567798784,explorer henry worsley dies after suffering exhaustion and dehydration during solo antarctic crossing attempt url,truth,2016,1,25,2016-01,2016-01,1.0
542320823915536384,ferguson protestor accidentally burns down his own home & blames busy fd for failing to respond to 911 call for help. url,rumor,2014,12,9,2014-12,2014-04,1.0
726086935903494144,"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart url",rumor,2016,4,29,2016-04,2016-02,1.0
693140568143220736,jack white and avett brothers premiered a six-part music doc at #sundance. our report url url,truth,2016,1,29,2016-01,2016-01,1.0
614617234942656512,the white house tonight is illuminated in rainbow colors to honor and celebrate marriage equality. bravo! url,truth,2015,6,27,2015-06,2015-02,1.0
536962520477470720,that powerful letter from lego to parents from the 1970s? it's real url url,truth,2014,11,24,2014-11,2014-04,1.0
407237676350185475,died in a fiery car crash. filmmakers will commemorate his legacy by dedicating the next six sequels to him.,truth,2013,12,1,2013-12,2013-04,1.0
620835698514464768,translucent butterfly - beautiful! url,rumor,2015,7,14,2015-07,2015-03,1.0
550003619303788545,"transgender teen pleads for us to ""fix society"" in tumblr suicide note: url url",rumor,2014,12,30,2014-12,2014-04,1.0
489794593580650497,breaking: malaysia airlines passenger 'shot down' near russian border in ukraine url url,rumor,2014,7,17,2014-07,2014-03,1.0
504106473467944960,this audio tape played on #cnn seems to corroborate witness accounts that #darrenwilson kept shooting after #michaelbrown tried to surrender,truth,2014,8,26,2014-08,2014-03,1.0
568452856224747520,#macklemorejoinedisis,rumor,2015,2,19,2015-02,2015-01,1.0
688752927381581824,"""today’s progress...these things are a reminder of what we can achieve when we lead with strength and wisdom."" — on progress with iran",truth,2016,1,17,2016-01,2016-01,1.0
568571403756294144,horrified at news that macklemore has joined isis #macklemorejoinedisis url,rumor,2015,2,20,2015-02,2015-01,1.0
521770744855134208,"#isis barbarians are using chemical weapons , against kurds in #kobane #airdrop2kobane #كوباني #un url",rumor,2014,10,13,2014-10,2014-04,1.0
531193369465470976,breaking: isis leader al-baghdadi “critically wounded” after coalition airstrikes near mosul url url,rumor,2014,11,8,2014-11,2014-04,1.0
524991240270807042,"police in #ottawa cannot confirm whether gunman shot dead in parliament is the same person that shot and killed soldier at the war memorial,",truth,2014,10,22,2014-10,2014-04,1.0
524685073979678721,meet the south american goliath birdeater -- a spider the size of a puppy: url url,truth,2014,10,21,2014-10,2014-04,1.0
692267960686284800,french justice minister quits in apparent protest at plan to strip citizenship from people convicted of terrorism url,truth,2016,1,27,2016-01,2016-01,1.0
551123464640536576,"donna douglas, known for role as elly may clampett on 'the beverly hillbillies', dies: url url",truth,2015,1,2,2015-01,2015-01,1.0
724044187113512960,niagara falls turned purple on the day prince died: url url,rumor,2016,4,24,2016-04,2016-02,1.0
676870737932742656,plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: url url,rumor,2015,12,15,2015-12,2015-04,1.0
766638613320859648,donald trump's campaign chairman paul manafort resigns url,truth,2016,8,19,2016-08,2016-03,1.0
637868242560638980,woman stabs boyfriend for not liking instagram selfie fast enough url url,rumor,2015,8,30,2015-08,2015-03,1.0
693121477491757056,"""the typical woman who works full-time still earns 79 cents for every dollar the typical man does."" — url",truth,2016,1,29,2016-01,2016-01,1.0
523566838958284801,"what? rt : walmart donates $10,000 to support darren wilson #ferguson #boycottwalmart url",rumor,2014,10,18,2014-10,2014-04,1.0
536547921542791170,lego letter from the 1970s still offers a powerful message to parents 40 years later url url,truth,2014,11,23,2014-11,2014-04,1.0
692540218310803456,"""dewshine"" drink suspected in deaths of tennessee teens. url",truth,2016,1,28,2016-01,2016-01,1.0
714998347111669760,we must address the political marginalization and institutional racism affecting people of color. read my plan: url,rumor,2016,3,30,2016-03,2016-01,1.0
356437941641416705,obama has filed federal charges against zimmerman for violating trayvon's civil rights. god is good,rumor,2013,7,14,2013-07,2013-03,1.0
